Protein_ID,Label
Q9UPW6,4
Q9UPW8,3
Q9UPX6,3
Q9UPX8,1
Q9UPY3,2
Q9UPY3-2,2
Q9UPY5,2
Q9UPY6,1
Q9UPY6-2,1
Q9UPY8,5
Q9UPZ3,2
Q9UPZ6,1
Q9UPZ9,3
Q9UQ03,1
Q9UQ07,2
Q9UQ13,2
Q9UQ16,3
Q9UQ16-2,1
Q9UQ16-4,1
Q9UQ16-3,1
Q9UQ26,2
Q9UQ35,7
Q9UQ35-2,2
Q9UQ35-3,2
Q9UQ49,3
Q9UQ52,1
Q9UQ53,2
Q9UQ53-2,1
Q9UQ80-2,1
Q9UQ80,8
Q9UQ84,4
Q9UQ84-4,3
Q9UQ88-2,2
Q9UQ88-3,2
Q9UQ88-4,3
Q9UQ88-9,1
Q9UQ88,6
Q9UQ90,4
Q9UQB3,1
Q9UQB3-2,1
Q9UQB8,4
Q9UQB8-2,1
Q9UQB8-3,1
Q9UQB8-4,1
Q9UQB8-5,1
Q9UQB8-6,1
Q9UQB9,2
Q9UQC2,3
Q9UQC9,1
Q9UQD0,4
Q9UQE7,10
Q9UQF0,2
Q9UQF2,1
Q9UQK1,3
Q9UQL6-2,1
Q9UQL6-3,2
Q9UQL6,4
Q9UQM7-2,1
Q9UQM7,4
Q9UQN3,7
Q9UQN3-2,1
Q9UQP3,1
Q9UQQ2,1
Q9UQR0,5
Q9UQR1,5
Q9XRX5,1
Q9Y215,1
Q9Y216,1
Q9Y217-2,1
Q9Y217,4
Q9Y219,1
Q9Y221,5
Q9Y221-2,1
Q9Y222,2
Q9Y222-5,1
Q9Y223,3
Q9Y223-2,1
Q9Y223-5,1
Q9Y224,7
Q9Y225,1
Q9Y227,2
Q9Y228,2
Q9Y230,8
Q9Y232,4
Q9Y232-2,2
Q9Y234,2
Q9Y236,1
Q9Y237,4
Q9Y237-2,2
Q9Y237-3,1
Q9Y239,1
Q9Y240,1
Q9Y241,1
Q9Y242,1
Q9Y243-2,1
Q9Y243,4
Q9Y244,2
Q9Y247,4
Q9Y248,2
Q9Y250,2
Q9Y251,2
Q9Y252,1
Q9Y253,3
Q9Y253-2,1
Q9Y255,2
Q9Y256,1
Q9Y259,1
Q9Y261,1
Q9Y262-2,2
Q9Y262,8
Q9Y263,6
Q9Y265,7
Q9Y265-2,1
Q9Y266,8
Q9Y267,1
Q9Y271,2
Q9Y274,1
Q9Y275,1
Q9Y276,3
Q9Y277-2,1
Q9Y277,6
Q9Y279,2
Q9Y281,8
Q9Y281-3,2
Q9Y282,6
Q9Y282-2,1
Q9Y282-3,1
Q9Y283,3
Q9Y283-2,2
Q9Y284,1
Q9Y285,7
Q9Y285-2,2
Q9Y286,1
Q9Y287,4
Q9Y287-2,2
Q9Y289,2
Q9Y291,4
Q9Y294,1
Q9Y295,6
Q9Y296,3
Q9Y297,1
Q9Y2A4,3
Q9Y2A7,7
Q9Y2A7-2,3
Q9Y2B0,5
Q9Y2B0-2,1
Q9Y2B1,1
Q9Y2B2,1
Q9Y2B4,1
Q9Y2B5,1
Q9Y2C2,1
Q9Y2C4,3
Q9Y2C5,1
Q9Y2C9,1
Q9Y2D0,4
Q9Y2D1,3
Q9Y2D2,1
Q9Y2D4,4
Q9Y2D5,4
Q9Y2D5-4,1
Q9Y2D8,2
Q9Y2D8-2,2
Q9Y2D9,3
Q9Y2E4,1
Q9Y2E5,1
Q9Y2E5-2,1
Q9Y2E6,2
Q9Y2E8,1
Q9Y2F5,3
Q9Y2F9,2
Q9Y2G0,2
Q9Y2G0-3,1
Q9Y2G1,2
Q9Y2G2,1
Q9Y2G3,3
Q9Y2G4,2
Q9Y2G5,1
Q9Y2G7,2
Q9Y2G8,2
Q9Y2G9,4
Q9Y2H0,3
Q9Y2H0-3,1
Q9Y2H1,3
Q9Y2H2,3
Q9Y2H5,4
Q9Y2H6,5
Q9Y2H6-2,1
Q9Y2H8,4
Q9Y2H9,3
Q9Y2I1,4
Q9Y2I6,2
Q9Y2I6-2,1
Q9Y2I7,5
Q9Y2I8,2
Q9Y2I9,3
Q9Y2J2,5
Q9Y2J2-2,2
Q9Y2J2-3,2
Q9Y2J2-4,3
Q9Y2J4,3
Q9Y2J8,1
Q9Y2K1-2,1
Q9Y2K1,4
Q9Y2K2,2
Q9Y2K3,2
Q9Y2K5,4
Q9Y2K6,3
Q9Y2K7,6
Q9Y2K7-3,1
Q9Y2K9,1
Q9Y2L1,8
Q9Y2L1-2,2
Q9Y2L5,2
Q9Y2L5-2,1
Q9Y2L6,3
Q9Y2L8,3
Q9Y2L9,1
Q9Y2L9-2,1
Q9Y2M0,2
Q9Y2M5,1
Q9Y2N7,1
Q9Y2P0,1
Q9Y2P4,4
Q9Y2P5,1
Q9Y2P7,3
Q9Y2P8,3
Q9Y2Q0-3,1
Q9Y2Q0,2
Q9Y2Q1,3
Q9Y2Q3,7
Q9Y2Q5,2
Q9Y2Q9,5
Q9Y2R0,5
Q9Y2R2,2
Q9Y2R4,6
Q9Y2R5,3
Q9Y2R9,7
Q9Y2S2,1
Q9Y2S6,6
Q9Y2S7,5
Q9Y2T1,3
Q9Y2T2,5
Q9Y2T3,4
Q9Y2T3-3,1
Q9Y2T4,2
Q9Y2T4-2,1
Q9Y2T4-3,1
Q9Y2T7,2
Q9Y2U5,4
Q9Y2U8,6
Q9Y2U9,2
Q9Y2U9-2,1
Q9Y2V0-2,1
Q9Y2V0,2
Q9Y2V2,6
Q9Y2V7,2
Q9Y2W1,10
Q9Y2W2,8
Q9Y2W3,2
Q9Y2W6,2
Q9Y2W7,1
Q9Y2X0,5
Q9Y2X0-2,2
Q9Y2X0-3,1
Q9Y2X0-4,1
Q9Y2X0-5,1
Q9Y2X3,8
Q9Y2X7,3
Q9Y2X8,2
Q9Y2X9,5
Q9Y2X9-2,1
Q9Y2Y0,2
Q9Y2Y1,1
Q9Y2Y6,1
Q9Y2Y9,3
Q9Y2Z0,6
Q9Y2Z2,4
Q9Y2Z2-3,1
Q9Y2Z2-4,2
Q9Y2Z4,4
Q9Y2Z9,3
Q9Y303-2,1
Q9Y303-3,1
Q9Y303,2
Q9Y305,6
Q9Y305-2,2
Q9Y305-3,2
Q9Y305-4,3
Q9Y312,3
Q9Y314,6
Q9Y315,3
Q9Y316,3
Q9Y316-2,1
Q9Y320,5
Q9Y324,2
Q9Y330,2
Q9Y333,3
Q9Y342,1
Q9Y343,1
Q9Y366,2
Q9Y371,4
Q9Y371-2,4
Q9Y375,2
Q9Y376,3
Q9Y383,7
Q9Y383-2,2
Q9Y383-3,2
Q9Y385,3
Q9Y388,3
Q9Y394-2,1
Q9Y394,6
Q9Y397,1
Q9Y399,3
Q9Y3A0,1
Q9Y3A2,6
Q9Y3A3-2,2
Q9Y3A3-3,2
Q9Y3A3,4
Q9Y3A4,4
Q9Y3A5,7
Q9Y3A6,5
Q9Y3B1,2
Q9Y3B2,3
Q9Y3B3,4
Q9Y3B4,4
Q9Y3B7,6
Q9Y3B8-3,1
Q9Y3B8,6
Q9Y3B9,6
Q9Y3C0,3
Q9Y3C1,6
Q9Y3C1-2,3
Q9Y3C1-3,2
Q9Y3C4,3
Q9Y3C6,3
Q9Y3C7,2
Q9Y3C8,4
Q9Y3D0,2
Q9Y3D2,1
Q9Y3D3,3
Q9Y3D5,5
Q9Y3D6,5
Q9Y3D7,3
Q9Y3D8,3
Q9Y3D9,6
Q9Y3E0,3
Q9Y3E1,2
Q9Y3E2,2
Q9Y3E5,4
Q9Y3E7,2
Q9Y3E7-3,1
Q9Y3F4,6
Q9Y3I0,6
Q9Y3I1,2
Q9Y3L3,4
Q9Y3L3-2,1
Q9Y3L5,2
Q9Y3M8-4,1
Q9Y3M8-5,1
Q9Y3M8,3
Q9Y3M8-2,1
Q9Y3M8-3,1
Q9Y3M9,3
Q9Y3P4,1
Q9Y3P8,1
Q9Y3P9,5
Q9Y3Q0,2
Q9Y3Q3,1
Q9Y3Q4,1
Q9Y3Q7,1
Q9Y3Q8,2
Q9Y3R0,1
Q9Y3R5,4
Q9Y3R5-2,1
Q9Y3S1,1
Q9Y3S2,3
Q9Y3T6,2
Q9Y3T9,5
Q9Y3U8,7
Q9Y3V2,2
Q9Y3X0,2
Q9Y3Y2,6
Q9Y3Y2-3,1
Q9Y3Y2-4,1
Q9Y3Y4,1
Q9Y3Y4-2,1
Q9Y3Z3,5
Q9Y3Z3-4,1
Q9Y421,3
Q9Y426,2
Q9Y446,2
Q9Y448,3
Q9Y450,5
Q9Y450-2,2
Q9Y458,1
Q9Y462,2
Q9Y462-2,1
Q9Y463,4
Q9Y463-2,2
Q9Y463-3,1
Q9Y466,1
Q9Y467,3
Q9Y473,2
Q9Y478,3
Q9Y483,4
Q9Y484,3
Q9Y485,3
Q9Y487,3
Q9Y490,9
Q9Y493,3
Q9Y496,5
Q9Y4A0,4
Q9Y4A5,6
Q9Y4A5-2,2
Q9Y4A8,1
Q9Y4B4,4
Q9Y4B5,4
Q9Y4B6,5
Q9Y4B6-2,1
Q9Y4C0,1
Q9Y4C1,5
Q9Y4C2,2
Q9Y4C2-2,2
Q9Y4C4,4
Q9Y4C5,1
Q9Y4C8,5
Q9Y4D1-3,2
Q9Y4D1,4
Q9Y4D2,1
Q9Y4D7,2
Q9Y4D8,3
Q9Y4E1-1,1
Q9Y4E1,3
Q9Y4E5,4
Q9Y4E5-2,1
Q9Y4E5-4,1
Q9Y4E6,2
Q9Y4E8,4
Q9Y4E8-2,1
Q9Y4E8-3,1
Q9Y4F1,2
Q9Y4F1-2,1
Q9Y4F3,4
Q9Y4F4,2
Q9Y4F5,5
Q9Y4F9,2
Q9Y4G2,1
Q9Y4G6,7
Q9Y4G8,3
Q9Y4H2,2
Q9Y4I1,6
Q9Y4I5,4
Q9Y4I5-2,1
Q9Y4I5-3,1
Q9Y4K0,5
Q9Y4K1,3
Q9Y4K3,3
Q9Y4K4,5
Q9Y4L1,7
Q9Y4L5,2
Q9Y4P1,2
Q9Y4P1-6,1
Q9Y4P3,7
Q9Y4P8,3
Q9Y4P8-6,1
Q9Y4P9,1
Q9Y4R7,2
Q9Y4R8,2
Q9Y4U1,2
Q9Y4W2,7
Q9Y4W2-2,2
Q9Y4W2-4,1
Q9Y4W2-3,1
Q9Y4W6,7
Q9Y4X0,2
Q9Y4X4,2
Q9Y4X5,4
Q9Y4Y9,3
Q9Y4Z0,3
Q9Y508-2,2
Q9Y508,5
Q9Y512,6
Q9Y519,1
Q9Y520-3,1
Q9Y520-4,2
Q9Y520-5,2
Q9Y520-6,2
Q9Y520-7,2
Q9Y520,7
Q9Y520-2,1
Q9Y530,6
Q9Y534,1
Q9Y535,2
Q9Y535-2,1
Q9Y536,2
Q9Y546,4
Q9Y547,2
Q9Y548,1
Q9Y561,1
Q9Y566,2
Q9Y570,5
Q9Y570-2,1
Q9Y570-4,1
Q9Y572,1
Q9Y573-2,1
Q9Y573,2
Q9Y574,1
Q9Y575,2
Q9Y576,1
Q9Y577,1
Q9Y580,4
Q9Y584,3
Q9Y586,2
Q9Y587,2
Q9Y592,3
Q9Y597,5
Q9Y597-2,2
Q9Y5A6,5
Q9Y5A7,5
Q9Y5A9-2,1
Q9Y5A9,2
Q9Y5B0,4
Q9Y5B0-4,3
Q9Y5B6,5
Q9Y5B6-3,2
Q9Y5B6-4,1
Q9Y5B6-2,2
Q9Y5B8,3
Q9Y5B9,8
Q9Y5E1,2
Q9Y5E2,1
Q9Y5E3,1
Q9Y5E4,2
Q9Y5E5,1
Q9Y5E6,2
Q9Y5E7,3
Q9Y5E8,1
Q9Y5E9,1
Q9Y5F0,1
Q9Y5F2,2
Q9Y5F3,1
Q9Y5F8,2
Q9Y5F9,1
Q9Y5G0,1
Q9Y5H1,1
Q9Y5H2,1
Q9Y5H4,1
Q9Y5H9,1
Q9Y5H9-2,1
Q9Y5I3,1
Q9Y5I4,1
Q9Y5I4-2,1
Q9Y5J1,6
Q9Y5J3,2
Q9Y5J3-2,1
Q9Y5J5,3
Q9Y5J6,1
Q9Y5J7,3
Q9Y5J9,2
Q9Y5K3-2,2
Q9Y5K3,2
Q9Y5K5-4,2
Q9Y5K5,2
Q9Y5K5-2,2
Q9Y5K5-3,2
Q9Y5K6,6
Q9Y5K8,4
Q9Y5L0,3
Q9Y5L0-3,1
Q9Y5L2,1
Q9Y5L3,1
Q9Y5L4,2
Q9Y5M8,5
Q9Y5N1,1
Q9Y5N5,1
Q9Y5N6,3
Q9Y5P1,1
Q9Y5P3,1
Q9Y5P3-2,1
Q9Y5P4,3
Q9Y5P4-2,1
Q9Y5P6,3
Q9Y5P6-2,1
Q9Y5P8,2
Q9Y5Q0,1
Q9Y5Q3,2
Q9Y5Q8,4
Q9Y5Q8-2,1
Q9Y5Q8-3,2
Q9Y5Q9,3
Q9Y5Q9-2,1
Q9Y5R6,1
Q9Y5R6-2,1
Q9Y5R8,3
Q9Y5S1,2
Q9Y5S2,8
Q9Y5S8,1
Q9Y5S9,3
Q9Y5S9-2,1
Q9Y5T4,1
Q9Y5T5,4
Q9Y5T5-2,1
Q9Y5T5-5,2
Q9Y5U2,3
Q9Y5U2-2,2
Q9Y5U4,2
Q9Y5U8,3
Q9Y5U9,1
Q9Y5V0,3
Q9Y5V3,4
Q9Y5V3-2,1
Q9Y5W3,2
Q9Y5W7-3,1
Q9Y5W7,3
Q9Y5W8-2,1
Q9Y5W8,2
Q9Y5W9,1
Q9Y5X0,1
Q9Y5X1,6
Q9Y5X2,4
Q9Y5X3,7
Q9Y5X9,2
Q9Y5Y0,1
Q9Y5Y2,3
Q9Y5Y5,2
Q9Y5Y6,3
Q9Y5Y7,3
Q9Y5Y9,1
Q9Y5Z0,1
Q9Y5Z4,3
Q9Y5Z4-2,1
Q9Y5Z6,1
Q9Y5Z7,4
Q9Y5Z9,1
Q9Y5Z9-2,1
Q9Y600,2
Q9Y603-5,1
Q9Y603,4
Q9Y605,2
Q9Y606,7
Q9Y608-2,1
Q9Y608,6
Q9Y613,4
Q9Y614,2
Q9Y616,3
Q9Y616-2,1
Q9Y617,8
Q9Y617-2,2
Q9Y618,7
Q9Y618-2,2
Q9Y618-4,3
Q9Y618-5,2
Q9Y619,5
Q9Y620,4
Q9Y623,5
Q9Y624,4
Q9Y625,1
Q9Y639,4
Q9Y639-4,1
Q9Y644,1
Q9Y651,1
Q9Y653,2
Q9Y657,5
Q9Y662,1
Q9Y663,1
Q9Y664,2
Q9Y666,3
Q9Y672,1
Q9Y673,5
Q9Y675,1
Q9Y676,5
Q9Y678,7
Q9Y679,3
Q9Y679-3,1
Q9Y680,1
Q9Y692,3
Q9Y692-2,1
Q9Y696,7
Q9Y697,5
Q9Y697-2,1
Q9Y6A1,2
Q9Y6A2,1
Q9Y6A4,5
Q9Y6A5,6
Q9Y6A9,4
Q9Y6B2,2
Q9Y6B6,3
Q9Y6B7,4
Q9Y6C2,1
Q9Y6C5,2
Q9Y6C9,5
Q9Y6D5,2
Q9Y6D6,5
Q9Y6D9,7
Q9Y6E0-2,1
Q9Y6E0,3
Q9Y6E2,6
Q9Y6E2-2,2
Q9Y6E7,2
Q9Y6F1,3
Q9Y6F6,1
Q9Y6F9,1
Q9Y6G3,2
Q9Y6G5,2
Q9Y6G9,9
Q9Y6H1,1
Q9Y6H3,1
Q9Y6H5,1
Q9Y6H8,1
Q9Y6I3,3
Q9Y6I3-1,1
Q9Y6I3-3,2
Q9Y6I4,4
Q9Y6I7,1
Q9Y6I8,2
Q9Y6I9,2
Q9Y6J0-2,1
Q9Y6J0,5
Q9Y6J8-4,1
Q9Y6J8-5,1
Q9Y6J8,1
Q9Y6J8-2,1
Q9Y6J8-3,1
Q9Y6J9,4
Q9Y6K1,2
Q9Y6K5,4
Q9Y6K8,2
Q9Y6K9,5
Q9Y6K9-2,1
Q9Y6L7,1
Q9Y6M0,2
Q9Y6M1,6
Q9Y6M1-1,1
Q9Y6M1-4,1
Q9Y6M4,2
Q9Y6M4-3,2
Q9Y6M4-2,2
Q9Y6M5,3
Q9Y6M7-6,1
Q9Y6M7-8,1
Q9Y6M7,4
Q9Y6M7-2,1
Q9Y6M7-5,1
Q9Y6M9,5
Q9Y6N1,2
Q9Y6N5,6
Q9Y6N6,2
Q9Y6N7,2
Q9Y6N8,1
Q9Y6N9-2,1
Q9Y6N9-5,1
Q9Y6P5,2
Q9Y6Q2,1
Q9Y6Q3,3
Q9Y6Q5,3
Q9Y6Q5-2,1
Q9Y6Q6,1
Q9Y6Q9,4
Q9Y6Q9-2,1
Q9Y6Q9-3,1
Q9Y6Q9-4,1
Q9Y6Q9-5,2
Q9Y6R0,1
Q9Y6R1,2
Q9Y6R4,2
Q9Y6R6,4
Q9Y6R7,1
Q9Y6R9,2
Q9Y6R9-2,1
Q9Y6T7,3
Q9Y6U3,7
Q9Y6U7,1
Q9Y6V0,4
Q9Y6V7,4
Q9Y6W3,3
Q9Y6W5,2
Q9Y6W5-2,1
Q9Y6W6,2
Q9Y6X0,3
Q9Y6X1,1
Q9Y6X2,3
Q9Y6X3,2
Q9Y6X4,4
Q9Y6X5,1
Q9Y6X6,1
Q9Y6X8,3
Q9Y6X9,5
Q9Y6X9-2,3
Q9Y6Y0,3
Q9Y6Y1,2
Q9Y6Y1-2,1
Q9Y6Y8,8
Q9Y6Y8-2,1
Q9Y6Y9-2,1
Q9Y6Z7,1
A0A024QZP7,1
A0A024QZX5,1
A0A024R0Y4,1
A0A024R1V6,1
A0A024R3B9,1
A0A024R4E5,2
A0A024R4M0,1
A0A024R4N9,1
A0A024R4Q5,1
A0A024R5B6,1
A0A024R7P0,1
A0A024R7W5,1
A0A024RA52,1
A0A024RAC6,2
A0A024RCL3,1
A0A024RCN4,1
A0A075B6E9,1
A0A075B6F9,1
A0A075B6H3,1
A0A075B6H9,1
A0A075B6Q3,1
A0A075B6T1,1
A0A075B6T4,1
A0A075B6X2,1
A0A075B716,3
A0A075B730,1
A0A075B759,1
A0A075B762,1
A0A075B769,1
A0A075B784,1
A0A075B7B1,1
A0A075B7D9,1
A0A075B7F0,1
A0A075B7F2,1
A0A075B7G4,1
A0A075B7G8,1
A0A087WSV2,1
A0A087WSV7,1
A0A087WSX0,1
A0A087WSX5,1
A0A087WT15,1
A0A087WT20,1
A0A087WT21,1
A0A087WT30,1
A0A087WT84,1
A0A087WT90,1
A0A087WTB8,1
A0A087WTF0,1
A0A087WTJ8,1
A0A087WTJ9,1
A0A087WTK3,1
A0A087WTM9,1
A0A087WTP3,1
A0A087WTS3,1
A0A087WTU9,1
A0A087WTY0,1
A0A087WU02,1
A0A087WU35,1
A0A087WU78,1
A0A087WUB9,1
A0A087WUD7,1
A0A087WUI8,1
A0A087WUK2,1
A0A087WUM7,1
A0A087WUN8,1
A0A087WUP6,1
A0A087WUT6,1
A0A087WUU8,1
A0A087WUV0,2
A0A087WUV9,1
A0A087WUY2,1
A0A087WUZ3,1
A0A087WV01,1
A0A087WV69,2
A0A087WV96,1
A0A087WV97,1
A0A087WVC5,1
A0A087WVD1,1
A0A087WVD9,1
A0A087WVF4,1
A0A087WVF7,2
A0A087WVK1,1
A0A087WVM4,2
A0A087WVP1,1
A0A087WVP2,1
A0A087WVQ9,1
A0A087WVS2,1
A0A087WVW7,1
A0A087WVZ7,1
A0A087WW40,1
A0A087WW46,1
A0A087WW66,1
A0A087WW78,1
A0A087WW90,1
A0A087WW91,1
A0A087WW97,1
A0A087WWD1,1
A0A087WWE7,1
A0A087WWH3,1
A0A087WWN0,1
A0A087WWN8,1
A0A087WWP4,1
A0A087WWP8,1
A0A087WWY2,1
A0A087WWZ6,1
A0A087WX19,1
A0A087WX22,1
A0A087WX34,1
A0A087WX59,1
A0A087WX60,1
A0A087WX95,1
A0A087WXA8,1
A0A087WXF6,1
A0A087WXK8,1
A0A087WXL3,1
A0A087WXM8,1
A0A087WXN4,1
A0A087WXN9,1
A0A087WXR7,1
A0A087WXT3,1
A0A087WXU3,1
A0A087WXU9,1
A0A087WXX9,1
A0A087WXZ7,1
A0A087WY61,2
A0A087WYB4,1
A0A087WYF4,1
A0A087WYF6,1
A0A087WYM2,1
A0A087WYM5,1
A0A087WYS1,1
A0A087WYW7,1
A0A087WYY3,1
A0A087WZ13,3
A0A087WZ32,1
A0A087WZ84,1
A0A087WZ85,1
A0A087WZE6,1
A0A087WZE9,1
A0A087WZG9,1
A0A087WZJ7,1
A0A087WZL0,1
A0A087WZQ2,1
A0A087WZR0,1
A0A087WZR3,1
A0A087WZT9,1
A0A087WZX0,1
A0A087WZZ3,1
A0A087X020,1
A0A087X037,1
A0A087X054,1
A0A087X070,1
A0A087X096,1
A0A087X0E3,1
A0A087X0G7,1
A0A087X0H9,1
A0A087X0M4,1
A0A087X0M6,1
A0A087X0N3,1
A0A087X0P0,1
A0A087X0Q9,1
A0A087X0R6,1
A0A087X0S7,1
A0A087X0T7,1
A0A087X0X8,1
A0A087X135,1
A0A087X142,1
A0A087X169,1
A0A087X1B7,1
A0A087X1G1,1
A0A087X1I5,1
A0A087X1J2,1
A0A087X1J6,1
A0A087X1K6,1
A0A087X1M6,1
A0A087X1N7,1
A0A087X1P5,1
A0A087X1R4,2
A0A087X1U1,1
A0A087X1W1,1
A0A087X1Z0,1
A0A087X286,1
A0A087X296,1
A0A087X298,1
A0A087X2B2,1
A0A087X2D8,1
A0A087X2I1,2
A0A087X2I9,1
A0A088AWL3,1
A0A096LNH2,1
A0A096LNL9,1
A0A096LNM2,1
A0A096LNR9,1
A0A096LNX6,1
A0A096LP01,1
A0A096LP39,1
A0A096LP55,1
A0A096LPI6,1
A0A096LPJ4,1
A0A0A0MP75,1
A0A0A0MQR2,1
A0A0A0MQS0,3
A0A0A0MQT0,1
A0A0A0MQT7,1
A0A0A0MQZ3,1
A0A0A0MR02,1
A0A0A0MR21,1
A0A0A0MR39,1
A0A0A0MR41,1
A0A0A0MR42,1
A0A0A0MR87,1
A0A0A0MRA5,1
A0A0A0MRB1,1
A0A0A0MRB7,1
A0A0A0MRB8,1
A0A0A0MRC9,1
A0A0A0MRE9,1
A0A0A0MRH8,1
A0A0A0MRI1,1
A0A0A0MRI2,1
A0A0A0MRJ0,1
A0A0A0MRJ3,1
A0A0A0MRJ6,1
A0A0A0MRM8,2
A0A0A0MRM9,1
A0A0A0MRN1,1
A0A0A0MRP6,1
A0A0A0MRR1,1
A0A0A0MRS6,1
A0A0A0MRW6,1
A0A0A0MRX4,1
A0A0A0MRX7,1
A0A0A0MRY8,1
A0A0A0MS00,1
A0A0A0MS48,1
A0A0A0MS51,1
A0A0A0MS76,1
A0A0A0MSA3,1
A0A0A0MSA9,1
A0A0A0MSB6,1
A0A0A0MSB8,1
A0A0A0MSH9,1
A0A0A0MSK5,1
A0A0A0MSL8,1
A0A0A0MSM3,1
A0A0A0MSQ0,2
A0A0A0MSQ6,1
A0A0A0MSS2,1
A0A0A0MSV2,1
A0A0A0MSW2,1
A0A0A0MSW4,1
A0A0A0MSW5,1
A0A0A0MSX9,1
A0A0A0MSY3,1
A0A0A0MSY6,1
A0A0A0MSZ9,1
A0A0A0MT16,1
A0A0A0MT33,1
A0A0A0MT35,1
A0A0A0MT49,1
A0A0A0MT59,1
A0A0A0MTB8,1
A0A0A0MTE0,1
A0A0A0MTH3,1
A0A0A0MTH9,1
A0A0A0MTL5,1
A0A0A0MTM4,1
A0A0A0MTR7,1
A0A0A0MTS7,1
A0A0A0MTT2,1
A0A0A6YY92,1
A0A0A6YYA0,1
A0A0A6YYF7,1
A0A0A6YYG7,1
A0A0A6YYH9,1
A0A0A6YYI3,1
A0A0A6YYJ0,1
A0A0A6YYJ8,1
A0A0A6YYL2,1
A0A0A6YYL4,2
A0A0B4J1R4,1
A0A0B4J1S3,1
A0A0B4J1S8,1
A0A0B4J1V0,1
A0A0B4J1V6,1
A0A0B4J1V7,1
A0A0B4J1V9,1
A0A0B4J1W3,1
A0A0B4J1X5,1
A0A0B4J1X7,1
A0A0B4J1Y0,1
A0A0B4J1Y7,1
A0A0B4J1Y9,1
A0A0B4J1Z1,1
A0A0B4J1Z8,2
A0A0B4J254,1
A0A0B4J280,1
A0A0B4J291,1
A0A0B4J2A2,4
A0A0B4J2C3,1
A0A0B4J2D5,1
A0A0B4J2E5,2
A0A0B4J2F2,1
A0A0B4J2G0,1
A0A0C4DFL7,1
A0A0C4DFM1,1
A0A0C4DFN0,1
A0A0C4DFP4,1
A0A0C4DFQ2,1
A0A0C4DFQ3,1
A0A0C4DFT3,1
A0A0C4DFT8,1
A0A0C4DFU3,1
A0A0C4DFW2,1
A0A0C4DFW7,1
A0A0C4DFX9,1
A0A0C4DG33,1
A0A0C4DG42,1
A0A0C4DG51,1
A0A0C4DG89,1
A0A0C4DG98,1
A0A0C4DGA6,1
A0A0C4DGA7,1
A0A0C4DGB0,1
A0A0C4DGB5,2
A0A0C4DGH6,1
A0A0C4DGH8,1
A0A0C4DGM4,1
A0A0C4DGN7,1
A0A0C4DGQ1,1
A0A0C4DGQ9,1
A0A0C4DGR2,1
A0A0C4DGS1,1
A0A0C4DGU1,1
A0A0C4DGU5,2
A0A0C4DGV9,1
A0A0C4DGW6,2
A0A0C4DGX4,1
A0A0C4DGY0,1
A0A0C4DGY3,1
A0A0C4DGZ1,1
A0A0C4DGZ6,1
A0A0C4DH01,1
A0A0C4DH24,1
A0A0C4DH34,1
A0A0C4DH38,1
A0A0C4DH39,1
A0A0C4DH65,2
A0A0D9SEJ5,1
A0A0D9SEJ8,1
A0A0D9SEN0,1
A0A0D9SEN7,1
A0A0D9SEQ1,1
A0A0D9SER3,1
A0A0D9SER5,1
A0A0D9SET0,1
A0A0D9SEX9,1
A0A0D9SF20,1
A0A0D9SF50,1
A0A0D9SF54,2
A0A0D9SF63,1
A0A0D9SF94,1
A0A0D9SFB1,1
A0A0D9SFB3,1
A0A0D9SFC3,1
A0A0D9SFD0,1
A0A0D9SFE4,1
A0A0D9SFF0,1
A0A0D9SFG7,1
A0A0D9SFI5,1
A0A0D9SFK7,1
A0A0D9SFS4,1
A0A0D9SFX4,1
A0A0D9SG77,1
A0A0D9SG79,1
A0A0D9SG95,1
A0A0D9SGJ8,1
A0A0G2JH30,1
A0A0G2JH38,1
A0A0G2JH58,1
A0A0G2JH67,1
A0A0G2JH91,1
A0A0G2JHC2,1
A0A0G2JHL3,1
A0A0G2JIA5,1
A0A0G2JIS2,1
A0A0G2JJD3,1
A0A0G2JK37,1
A0A0G2JM70,1
A0A0G2JMG9,1
A0A0G2JMS5,1
A0A0G2JN29,1
A0A0G2JN84,1
A0A0G2JNR6,1
A0A0G2JNT7,1
A0A0G2JNU3,2
A0A0G2JNZ5,1
A0A0G2JP21,1
A0A0G2JPR0,1
A0A0G2JPT5,1
A0A0G2JQ37,1
A0A0G2JQE3,1
A0A0G2JQF2,1
A0A0G2JQN5,1
A0A0G2JRP8,1
A0A0G2JS52,1
A0A0J9YVP6,1
A0A0J9YW04,1
A0A0J9YW64,1
A0A0J9YWL9,2
A0A0J9YX34,1
A0A0J9YX57,1
A0A0J9YX89,1
A0A0J9YX90,1
A0A0J9YXF2,1
A0A0J9YY76,1
A0A0M3HEQ9,1
A0A0R4J2E1,1
A0A0R4J2E4,1
A0A0R4J2E6,1
A0A0R4J2E8,1
A0A0R4J2F0,1
A0A0R4J2G5,1
A0A0U1RQE0,1
A0A0U1RQF0,1
A0A0U1RQR1,1
A0A0U1RQS5,1
A0A0U1RQV1,2
A0A0U1RQV4,1
A0A0U1RR71,1
A0A0U1RR76,1
A0A0U1RRH6,1
A0A0U1RRL5,1
A0A0U1RRL8,1
A0A0X1KG68,1
A0A0X1KG69,1
A0A140G945,2
A0A140G945-2,2
A0A140T913,1
A0A140T9L0,1
A0A140T9R1,1
A0A140T9V0,1
A0A140TA01,1
